video,category,scene,frame_idx,time,gt_frame,gt_path,prompt,frame_path
0014-handbag4,handbag,,7,3.1256,151,/data/datasets/pvtt_new/pvtt-evaluation/datasets_new/masks/0014-handbag4/00152.jpg,handbag,/data/liuluyan/sam3/sam3_pvtt_full/frames/0014-handbag4/frame_07.jpg
0015-handbag5,handbag,,0,0.1459,4,/data/datasets/pvtt_new/pvtt-evaluation/datasets_new/masks/0015-handbag5/00005.jpg,handbag,/data/liuluyan/sam3/sam3_pvtt_full/frames/0015-handbag5/frame_00.jpg
0015-handbag5,handbag,,1,0.4376,13,/data/datasets/pvtt_new/pvtt-evaluation/datasets_new/masks/0015-handbag5/00014.jpg,handbag,/data/liuluyan/sam3/sam3_pvtt_full/frames/0015-handbag5/frame_01.jpg
0015-handbag5,handbag,,2,0.7294,22,/data/datasets/pvtt_new/pvtt-evaluation/datasets_new/masks/0015-handbag5/00023.jpg,handbag,/data/liuluyan/sam3/sam3_pvtt_full/frames/0015-handbag5/frame_02.jpg
0015-handbag5,handbag,,3,1.0211,30,/data/datasets/pvtt_new/pvtt-evaluation/datasets_new/masks/0015-handbag5/00031.jpg,handbag,/data/liuluyan/sam3/sam3_pvtt_full/frames/0015-handbag5/frame_03.jpg
0015-handbag5,handbag,,4,1.3129,39,/data/datasets/pvtt_new/pvtt-evaluation/datasets_new/masks/0015-handbag5/00040.jpg,handbag,/data/liuluyan/sam3/sam3_pvtt_full/frames/0015-handbag5/frame_04.jpg
0015-handbag5,handbag,,5,1.6046,47,/data/datasets/pvtt_new/pvtt-evaluation/datasets_new/masks/0015-handbag5/00048.jpg,handbag,/data/liuluyan/sam3/sam3_pvtt_full/frames/0015-handbag5/frame_05.jpg
0015-handbag5,handbag,,6,1.8964,56,/data/datasets/pvtt_new/pvtt-evaluation/datasets_new/masks/0015-handbag5/00057.jpg,handbag,/data/liuluyan/sam3/sam3_pvtt_full/frames/0015-handbag5/frame_06.jpg
0015-handbag5,handbag,,7,2.1881,65,/data/datasets/pvtt_new/pvtt-evaluation/datasets_new/masks/0015-handbag5/00066.jpg,handbag,/data/liuluyan/sam3/sam3_pvtt_full/frames/0015-handbag5/frame_07.jpg
0016-purse1,purse,,0,0.1042,53,/data/datasets/pvtt_new/pvtt-evaluation/datasets_new/masks/0016-purse1/00054.jpg,purse,/data/liuluyan/sam3/sam3_pvtt_full/frames/0016-purse1/frame_00.jpg
0016-purse1,purse,,1,0.3126,160,/data/datasets/pvtt_new/pvtt-evaluation/datasets_new/masks/0016-purse1/00161.jpg,purse,/data/liuluyan/sam3/sam3_pvtt_full/frames/0016-purse1/frame_01.jpg
0016-purse1,purse,,2,0.5209,267,/data/datasets/pvtt_new/pvtt-evaluation/datasets_new/masks/0016-purse1/00268.jpg,purse,/data/liuluyan/sam3/sam3_pvtt_full/frames/0016-purse1/frame_02.jpg
0016-purse1,purse,,3,0.7293,374,/data/datasets/pvtt_new/pvtt-evaluation/datasets_new/masks/0016-purse1/00375.jpg,purse,/data/liuluyan/sam3/sam3_pvtt_full/frames/0016-purse1/frame_03.jpg
0016-purse1,purse,,4,0.9377,481,/data/datasets/pvtt_new/pvtt-evaluation/datasets_new/masks/0016-purse1/00482.jpg,purse,/data/liuluyan/sam3/sam3_pvtt_full/frames/0016-purse1/frame_04.jpg
0016-purse1,purse,,5,1.1461,588,/data/datasets/pvtt_new/pvtt-evaluation/datasets_new/masks/0016-purse1/00589.jpg,purse,/data/liuluyan/sam3/sam3_pvtt_full/frames/0016-purse1/frame_05.jpg
0016-purse1,purse,,6,1.3544,695,/data/datasets/pvtt_new/pvtt-evaluation/datasets_new/masks/0016-purse1/00696.jpg,purse,/data/liuluyan/sam3/sam3_pvtt_full/frames/0016-purse1/frame_06.jpg
0016-purse1,purse,,7,1.5628,802,/data/datasets/pvtt_new/pvtt-evaluation/datasets_new/masks/0016-purse1/00803.jpg,purse,/data/liuluyan/sam3/sam3_pvtt_full/frames/0016-purse1/frame_07.jpg
0017-purse2,purse,,0,0.25,19,/data/datasets/pvtt_new/pvtt-evaluation/datasets_new/masks/0017-purse2/00020.jpg,purse,/data/liuluyan/sam3/sam3_pvtt_full/frames/0017-purse2/frame_00.jpg
0017-purse2,purse,,1,0.75,58,/data/datasets/pvtt_new/pvtt-evaluation/datasets_new/masks/0017-purse2/00059.jpg,purse,/data/liuluyan/sam3/sam3_pvtt_full/frames/0017-purse2/frame_01.jpg
0017-purse2,purse,,2,1.25,97,/data/datasets/pvtt_new/pvtt-evaluation/datasets_new/masks/0017-purse2/00098.jpg,purse,/data/liuluyan/sam3/sam3_pvtt_full/frames/0017-purse2/frame_02.jpg
0017-purse2,purse,,3,1.75,136,/data/datasets/pvtt_new/pvtt-evaluation/datasets_new/masks/0017-purse2/00137.jpg,purse,/data/liuluyan/sam3/sam3_pvtt_full/frames/0017-purse2/frame_03.jpg
0017-purse2,purse,,4,2.25,174,/data/datasets/pvtt_new/pvtt-evaluation/datasets_new/masks/0017-purse2/00175.jpg,purse,/data/liuluyan/sam3/sam3_pvtt_full/frames/0017-purse2/frame_04.jpg
0017-purse2,purse,,5,2.75,213,/data/datasets/pvtt_new/pvtt-evaluation/datasets_new/masks/0017-purse2/00214.jpg,purse,/data/liuluyan/sam3/sam3_pvtt_full/frames/0017-purse2/frame_05.jpg
0017-purse2,purse,,6,3.25,252,/data/datasets/pvtt_new/pvtt-evaluation/datasets_new/masks/0017-purse2/00253.jpg,purse,/data/liuluyan/sam3/sam3_pvtt_full/frames/0017-purse2/frame_06.jpg
0017-purse2,purse,,7,3.75,291,/data/datasets/pvtt_new/pvtt-evaluation/datasets_new/masks/0017-purse2/00292.jpg,purse,/data/liuluyan/sam3/sam3_pvtt_full/frames/0017-purse2/frame_07.jpg
0018-purse3_scene01,purse,01,0,0.2084,7,/data/datasets/pvtt_new/pvtt-evaluation/datasets_new/masks/0018-purse3_scene01/00008.jpg,purse,/data/liuluyan/sam3/sam3_pvtt_full/frames/0018-purse3_scene01/frame_00.jpg
0018-purse3_scene01,purse,01,1,0.6251,20,/data/datasets/pvtt_new/pvtt-evaluation/datasets_new/masks/0018-purse3_scene01/00021.jpg,purse,/data/liuluyan/sam3/sam3_pvtt_full/frames/0018-purse3_scene01/frame_01.jpg
0018-purse3_scene01,purse,01,2,1.0419,33,/data/datasets/pvtt_new/pvtt-evaluation/datasets_new/masks/0018-purse3_scene01/00034.jpg,purse,/data/liuluyan/sam3/sam3_pvtt_full/frames/0018-purse3_scene01/frame_02.jpg
0018-purse3_scene01,purse,01,3,1.4586,46,/data/datasets/pvtt_new/pvtt-evaluation/datasets_new/masks/0018-purse3_scene01/00047.jpg,purse,/data/liuluyan/sam3/sam3_pvtt_full/frames/0018-purse3_scene01/frame_03.jpg
0018-purse3_scene01,purse,01,4,1.8754,60,/data/datasets/pvtt_new/pvtt-evaluation/datasets_new/masks/0018-purse3_scene01/00061.jpg,purse,/data/liuluyan/sam3/sam3_pvtt_full/frames/0018-purse3_scene01/frame_04.jpg
0018-purse3_scene01,purse,01,5,2.2921,73,/data/datasets/pvtt_new/pvtt-evaluation/datasets_new/masks/0018-purse3_scene01/00074.jpg,purse,/data/liuluyan/sam3/sam3_pvtt_full/frames/0018-purse3_scene01/frame_05.jpg
0018-purse3_scene01,purse,01,6,2.7089,86,/data/datasets/pvtt_new/pvtt-evaluation/datasets_new/masks/0018-purse3_scene01/00087.jpg,purse,/data/liuluyan/sam3/sam3_pvtt_full/frames/0018-purse3_scene01/frame_06.jpg
0018-purse3_scene01,purse,01,7,3.1256,99,/data/datasets/pvtt_new/pvtt-evaluation/datasets_new/masks/0018-purse3_scene01/00100.jpg,purse,/data/liuluyan/sam3/sam3_pvtt_full/frames/0018-purse3_scene01/frame_07.jpg
0018-purse3_scene02,purse,02,0,0.1812,5,/data/datasets/pvtt_new/pvtt-evaluation/datasets_new/masks/0018-purse3_scene02/00006.jpg,purse,/data/liuluyan/sam3/sam3_pvtt_full/frames/0018-purse3_scene02/frame_00.jpg
0018-purse3_scene02,purse,02,1,0.5437,16,/data/datasets/pvtt_new/pvtt-evaluation/datasets_new/masks/0018-purse3_scene02/00017.jpg,purse,/data/liuluyan/sam3/sam3_pvtt_full/frames/0018-purse3_scene02/frame_01.jpg
0018-purse3_scene02,purse,02,2,0.9062,27,/data/datasets/pvtt_new/pvtt-evaluation/datasets_new/masks/0018-purse3_scene02/00028.jpg,purse,/data/liuluyan/sam3/sam3_pvtt_full/frames/0018-purse3_scene02/frame_02.jpg
0018-purse3_scene02,purse,02,3,1.2688,38,/data/datasets/pvtt_new/pvtt-evaluation/datasets_new/masks/0018-purse3_scene02/00039.jpg,purse,/data/liuluyan/sam3/sam3_pvtt_full/frames/0018-purse3_scene02/frame_03.jpg
0018-purse3_scene02,purse,02,4,1.6312,48,/data/datasets/pvtt_new/pvtt-evaluation/datasets_new/masks/0018-purse3_scene02/00049.jpg,purse,/data/liuluyan/sam3/sam3_pvtt_full/frames/0018-purse3_scene02/frame_04.jpg
0018-purse3_scene02,purse,02,5,1.9937,59,/data/datasets/pvtt_new/pvtt-evaluation/datasets_new/masks/0018-purse3_scene02/00060.jpg,purse,/data/liuluyan/sam3/sam3_pvtt_full/frames/0018-purse3_scene02/frame_05.jpg
0018-purse3_scene02,purse,02,6,2.3562,70,/data/datasets/pvtt_new/pvtt-evaluation/datasets_new/masks/0018-purse3_scene02/00071.jpg,purse,/data/liuluyan/sam3/sam3_pvtt_full/frames/0018-purse3_scene02/frame_06.jpg
0018-purse3_scene02,purse,02,7,2.7188,81,/data/datasets/pvtt_new/pvtt-evaluation/datasets_new/masks/0018-purse3_scene02/00082.jpg,purse,/data/liuluyan/sam3/sam3_pvtt_full/frames/0018-purse3_scene02/frame_07.jpg
0019-bracelet1,bracelet,,0,0.2084,11,/data/datasets/pvtt_new/pvtt-evaluation/datasets_new/masks/0019-bracelet1/00012.jpg,bracelet,/data/liuluyan/sam3/sam3_pvtt_full/frames/0019-bracelet1/frame_00.jpg
0019-bracelet1,bracelet,,1,0.6251,32,/data/datasets/pvtt_new/pvtt-evaluation/datasets_new/masks/0019-bracelet1/00033.jpg,bracelet,/data/liuluyan/sam3/sam3_pvtt_full/frames/0019-bracelet1/frame_01.jpg
0019-bracelet1,bracelet,,2,1.0419,53,/data/datasets/pvtt_new/pvtt-evaluation/datasets_new/masks/0019-bracelet1/00054.jpg,bracelet,/data/liuluyan/sam3/sam3_pvtt_full/frames/0019-bracelet1/frame_02.jpg
0019-bracelet1,bracelet,,3,1.4586,74,/data/datasets/pvtt_new/pvtt-evaluation/datasets_new/masks/0019-bracelet1/00075.jpg,bracelet,/data/liuluyan/sam3/sam3_pvtt_full/frames/0019-bracelet1/frame_03.jpg
0019-bracelet1,bracelet,,4,1.8754,96,/data/datasets/pvtt_new/pvtt-evaluation/datasets_new/masks/0019-bracelet1/00097.jpg,bracelet,/data/liuluyan/sam3/sam3_pvtt_full/frames/0019-bracelet1/frame_04.jpg
0019-bracelet1,bracelet,,5,2.2921,117,/data/datasets/pvtt_new/pvtt-evaluation/datasets_new/masks/0019-bracelet1/00118.jpg,bracelet,/data/liuluyan/sam3/sam3_pvtt_full/frames/0019-bracelet1/frame_05.jpg
0019-bracelet1,bracelet,,6,2.7089,138,/data/datasets/pvtt_new/pvtt-evaluation/datasets_new/masks/0019-bracelet1/00139.jpg,bracelet,/data/liuluyan/sam3/sam3_pvtt_full/frames/0019-bracelet1/frame_06.jpg
0019-bracelet1,bracelet,,7,3.1256,159,/data/datasets/pvtt_new/pvtt-evaluation/datasets_new/masks/0019-bracelet1/00160.jpg,bracelet,/data/liuluyan/sam3/sam3_pvtt_full/frames/0019-bracelet1/frame_07.jpg
0020-bracelet2_scene01,bracelet,01,0,0.2607,9,/data/datasets/pvtt_new/pvtt-evaluation/datasets_new/masks/0020-bracelet2_scene01/00010.jpg,bracelet,/data/liuluyan/sam3/sam3_pvtt_full/frames/0020-bracelet2_scene01/frame_00.jpg
0020-bracelet2_scene01,bracelet,01,1,0.7821,28,/data/datasets/pvtt_new/pvtt-evaluation/datasets_new/masks/0020-bracelet2_scene01/00029.jpg,bracelet,/data/liuluyan/sam3/sam3_pvtt_full/frames/0020-bracelet2_scene01/frame_01.jpg
0020-bracelet2_scene01,bracelet,01,2,1.3034,46,/data/datasets/pvtt_new/pvtt-evaluation/datasets_new/masks/0020-bracelet2_scene01/00047.jpg,bracelet,/data/liuluyan/sam3/sam3_pvtt_full/frames/0020-bracelet2_scene01/frame_02.jpg
0020-bracelet2_scene01,bracelet,01,3,1.8248,64,/data/datasets/pvtt_new/pvtt-evaluation/datasets_new/masks/0020-bracelet2_scene01/00065.jpg,bracelet,/data/liuluyan/sam3/sam3_pvtt_full/frames/0020-bracelet2_scene01/frame_03.jpg
0020-bracelet2_scene01,bracelet,01,4,2.3462,83,/data/datasets/pvtt_new/pvtt-evaluation/datasets_new/masks/0020-bracelet2_scene01/00084.jpg,bracelet,/data/liuluyan/sam3/sam3_pvtt_full/frames/0020-bracelet2_scene01/frame_04.jpg
0020-bracelet2_scene01,bracelet,01,5,2.8676,101,/data/datasets/pvtt_new/pvtt-evaluation/datasets_new/masks/0020-bracelet2_scene01/00102.jpg,bracelet,/data/liuluyan/sam3/sam3_pvtt_full/frames/0020-bracelet2_scene01/frame_05.jpg
0020-bracelet2_scene01,bracelet,01,6,3.3889,119,/data/datasets/pvtt_new/pvtt-evaluation/datasets_new/masks/0020-bracelet2_scene01/00120.jpg,bracelet,/data/liuluyan/sam3/sam3_pvtt_full/frames/0020-bracelet2_scene01/frame_06.jpg
0020-bracelet2_scene01,bracelet,01,7,3.9103,138,/data/datasets/pvtt_new/pvtt-evaluation/datasets_new/masks/0020-bracelet2_scene01/00139.jpg,bracelet,/data/liuluyan/sam3/sam3_pvtt_full/frames/0020-bracelet2_scene01/frame_07.jpg
0020-bracelet2_scene02,bracelet,02,0,0.2424,6,/data/datasets/pvtt_new/pvtt-evaluation/datasets_new/masks/0020-bracelet2_scene02/00007.jpg,bracelet,/data/liuluyan/sam3/sam3_pvtt_full/frames/0020-bracelet2_scene02/frame_00.jpg
0020-bracelet2_scene02,bracelet,02,1,0.7273,17,/data/datasets/pvtt_new/pvtt-evaluation/datasets_new/masks/0020-bracelet2_scene02/00018.jpg,bracelet,/data/liuluyan/sam3/sam3_pvtt_full/frames/0020-bracelet2_scene02/frame_01.jpg
0020-bracelet2_scene02,bracelet,02,2,1.2122,29,/data/datasets/pvtt_new/pvtt-evaluation/datasets_new/masks/0020-bracelet2_scene02/00030.jpg,bracelet,/data/liuluyan/sam3/sam3_pvtt_full/frames/0020-bracelet2_scene02/frame_02.jpg
0020-bracelet2_scene02,bracelet,02,3,1.6971,40,/data/datasets/pvtt_new/pvtt-evaluation/datasets_new/masks/0020-bracelet2_scene02/00041.jpg,bracelet,/data/liuluyan/sam3/sam3_pvtt_full/frames/0020-bracelet2_scene02/frame_03.jpg
0020-bracelet2_scene02,bracelet,02,4,2.1819,52,/data/datasets/pvtt_new/pvtt-evaluation/datasets_new/masks/0020-bracelet2_scene02/00053.jpg,bracelet,/data/liuluyan/sam3/sam3_pvtt_full/frames/0020-bracelet2_scene02/frame_04.jpg
0020-bracelet2_scene02,bracelet,02,5,2.6668,63,/data/datasets/pvtt_new/pvtt-evaluation/datasets_new/masks/0020-bracelet2_scene02/00064.jpg,bracelet,/data/liuluyan/sam3/sam3_pvtt_full/frames/0020-bracelet2_scene02/frame_05.jpg
0020-bracelet2_scene02,bracelet,02,6,3.1517,75,/data/datasets/pvtt_new/pvtt-evaluation/datasets_new/masks/0020-bracelet2_scene02/00076.jpg,bracelet,/data/liuluyan/sam3/sam3_pvtt_full/frames/0020-bracelet2_scene02/frame_06.jpg
0020-bracelet2_scene02,bracelet,02,7,3.6366,86,/data/datasets/pvtt_new/pvtt-evaluation/datasets_new/masks/0020-bracelet2_scene02/00087.jpg,bracelet,/data/liuluyan/sam3/sam3_pvtt_full/frames/0020-bracelet2_scene02/frame_07.jpg
0021-bracelet3,bracelet,,0,0.1896,6,/data/datasets/pvtt_new/pvtt-evaluation/datasets_new/masks/0021-bracelet3/00007.jpg,bracelet,/data/liuluyan/sam3/sam3_pvtt_full/frames/0021-bracelet3/frame_00.jpg
0021-bracelet3,bracelet,,1,0.5689,17,/data/datasets/pvtt_new/pvtt-evaluation/datasets_new/masks/0021-bracelet3/00018.jpg,bracelet,/data/liuluyan/sam3/sam3_pvtt_full/frames/0021-bracelet3/frame_01.jpg
0021-bracelet3,bracelet,,2,0.9481,28,/data/datasets/pvtt_new/pvtt-evaluation/datasets_new/masks/0021-bracelet3/00029.jpg,bracelet,/data/liuluyan/sam3/sam3_pvtt_full/frames/0021-bracelet3/frame_02.jpg
0021-bracelet3,bracelet,,3,1.3274,39,/data/datasets/pvtt_new/pvtt-evaluation/datasets_new/masks/0021-bracelet3/00040.jpg,bracelet,/data/liuluyan/sam3/sam3_pvtt_full/frames/0021-bracelet3/frame_03.jpg
0021-bracelet3,bracelet,,4,1.7066,51,/data/datasets/pvtt_new/pvtt-evaluation/datasets_new/masks/0021-bracelet3/00052.jpg,bracelet,/data/liuluyan/sam3/sam3_pvtt_full/frames/0021-bracelet3/frame_04.jpg
0021-bracelet3,bracelet,,5,2.0859,62,/data/datasets/pvtt_new/pvtt-evaluation/datasets_new/masks/0021-bracelet3/00063.jpg,bracelet,/data/liuluyan/sam3/sam3_pvtt_full/frames/0021-bracelet3/frame_05.jpg
0021-bracelet3,bracelet,,6,2.4651,73,/data/datasets/pvtt_new/pvtt-evaluation/datasets_new/masks/0021-bracelet3/00074.jpg,bracelet,/data/liuluyan/sam3/sam3_pvtt_full/frames/0021-bracelet3/frame_06.jpg
0021-bracelet3,bracelet,,7,2.8444,84,/data/datasets/pvtt_new/pvtt-evaluation/datasets_new/masks/0021-bracelet3/00085.jpg,bracelet,/data/liuluyan/sam3/sam3_pvtt_full/frames/0021-bracelet3/frame_07.jpg
0022-bracelet4,bracelet,,0,0.1042,20,/data/datasets/pvtt_new/pvtt-evaluation/datasets_new/masks/0022-bracelet4/00021.jpg,bracelet,/data/liuluyan/sam3/sam3_pvtt_full/frames/0022-bracelet4/frame_00.jpg
0022-bracelet4,bracelet,,1,0.3126,60,/data/datasets/pvtt_new/pvtt-evaluation/datasets_new/masks/0022-bracelet4/00061.jpg,bracelet,/data/liuluyan/sam3/sam3_pvtt_full/frames/0022-bracelet4/frame_01.jpg
0022-bracelet4,bracelet,,2,0.5209,100,/data/datasets/pvtt_new/pvtt-evaluation/datasets_new/masks/0022-bracelet4/00101.jpg,bracelet,/data/liuluyan/sam3/sam3_pvtt_full/frames/0022-bracelet4/frame_02.jpg
0022-bracelet4,bracelet,,3,0.7293,140,/data/datasets/pvtt_new/pvtt-evaluation/datasets_new/masks/0022-bracelet4/00141.jpg,bracelet,/data/liuluyan/sam3/sam3_pvtt_full/frames/0022-bracelet4/frame_03.jpg
0022-bracelet4,bracelet,,4,0.9377,179,/data/datasets/pvtt_new/pvtt-evaluation/datasets_new/masks/0022-bracelet4/00180.jpg,bracelet,/data/liuluyan/sam3/sam3_pvtt_full/frames/0022-bracelet4/frame_04.jpg
0022-bracelet4,bracelet,,5,1.1461,219,/data/datasets/pvtt_new/pvtt-evaluation/datasets_new/masks/0022-bracelet4/00220.jpg,bracelet,/data/liuluyan/sam3/sam3_pvtt_full/frames/0022-bracelet4/frame_05.jpg
0022-bracelet4,bracelet,,6,1.3544,259,/data/datasets/pvtt_new/pvtt-evaluation/datasets_new/masks/0022-bracelet4/00260.jpg,bracelet,/data/liuluyan/sam3/sam3_pvtt_full/frames/0022-bracelet4/frame_06.jpg
0022-bracelet4,bracelet,,7,1.5628,299,/data/datasets/pvtt_new/pvtt-evaluation/datasets_new/masks/0022-bracelet4/00300.jpg,bracelet,/data/liuluyan/sam3/sam3_pvtt_full/frames/0022-bracelet4/frame_07.jpg
0023-bracelet5,bracelet,,0,0.2084,14,/data/datasets/pvtt_new/pvtt-evaluation/datasets_new/masks/0023-bracelet5/00015.jpg,bracelet,/data/liuluyan/sam3/sam3_pvtt_full/frames/0023-bracelet5/frame_00.jpg
0023-bracelet5,bracelet,,1,0.6251,44,/data/datasets/pvtt_new/pvtt-evaluation/datasets_new/masks/0023-bracelet5/00045.jpg,bracelet,/data/liuluyan/sam3/sam3_pvtt_full/frames/0023-bracelet5/frame_01.jpg
0023-bracelet5,bracelet,,2,1.0419,72,/data/datasets/pvtt_new/pvtt-evaluation/datasets_new/masks/0023-bracelet5/00073.jpg,bracelet,/data/liuluyan/sam3/sam3_pvtt_full/frames/0023-bracelet5/frame_02.jpg
0023-bracelet5,bracelet,,3,1.4586,102,/data/datasets/pvtt_new/pvtt-evaluation/datasets_new/masks/0023-bracelet5/00103.jpg,bracelet,/data/liuluyan/sam3/sam3_pvtt_full/frames/0023-bracelet5/frame_03.jpg
0023-bracelet5,bracelet,,4,1.8754,130,/data/datasets/pvtt_new/pvtt-evaluation/datasets_new/masks/0023-bracelet5/00131.jpg,bracelet,/data/liuluyan/sam3/sam3_pvtt_full/frames/0023-bracelet5/frame_04.jpg
0023-bracelet5,bracelet,,5,2.2921,160,/data/datasets/pvtt_new/pvtt-evaluation/datasets_new/masks/0023-bracelet5/00161.jpg,bracelet,/data/liuluyan/sam3/sam3_pvtt_full/frames/0023-bracelet5/frame_05.jpg
0023-bracelet5,bracelet,,6,2.7089,188,/data/datasets/pvtt_new/pvtt-evaluation/datasets_new/masks/0023-bracelet5/00189.jpg,bracelet,/data/liuluyan/sam3/sam3_pvtt_full/frames/0023-bracelet5/frame_06.jpg
0023-bracelet5,bracelet,,7,3.1256,218,/data/datasets/pvtt_new/pvtt-evaluation/datasets_new/masks/0023-bracelet5/00219.jpg,bracelet,/data/liuluyan/sam3/sam3_pvtt_full/frames/0023-bracelet5/frame_07.jpg
0024-bracelet6_scene01,bracelet,01,0,0.2086,21,/data/datasets/pvtt_new/pvtt-evaluation/datasets_new/masks/0024-bracelet6_scene01/00022.jpg,bracelet,/data/liuluyan/sam3/sam3_pvtt_full/frames/0024-bracelet6_scene01/frame_00.jpg
0024-bracelet6_scene01,bracelet,01,1,0.6257,63,/data/datasets/pvtt_new/pvtt-evaluation/datasets_new/masks/0024-bracelet6_scene01/00064.jpg,bracelet,/data/liuluyan/sam3/sam3_pvtt_full/frames/0024-bracelet6_scene01/frame_01.jpg
0024-bracelet6_scene01,bracelet,01,2,1.0428,104,/data/datasets/pvtt_new/pvtt-evaluation/datasets_new/masks/0024-bracelet6_scene01/00105.jpg,bracelet,/data/liuluyan/sam3/sam3_pvtt_full/frames/0024-bracelet6_scene01/frame_02.jpg
0024-bracelet6_scene01,bracelet,01,3,1.4599,146,/data/datasets/pvtt_new/pvtt-evaluation/datasets_new/masks/0024-bracelet6_scene01/00147.jpg,bracelet,/data/liuluyan/sam3/sam3_pvtt_full/frames/0024-bracelet6_scene01/frame_03.jpg
0024-bracelet6_scene01,bracelet,01,4,1.8771,188,/data/datasets/pvtt_new/pvtt-evaluation/datasets_new/masks/0024-bracelet6_scene01/00189.jpg,bracelet,/data/liuluyan/sam3/sam3_pvtt_full/frames/0024-bracelet6_scene01/frame_04.jpg
0024-bracelet6_scene01,bracelet,01,5,2.2942,230,/data/datasets/pvtt_new/pvtt-evaluation/datasets_new/masks/0024-bracelet6_scene01/00231.jpg,bracelet,/data/liuluyan/sam3/sam3_pvtt_full/frames/0024-bracelet6_scene01/frame_05.jpg
0024-bracelet6_scene01,bracelet,01,6,2.7113,271,/data/datasets/pvtt_new/pvtt-evaluation/datasets_new/masks/0024-bracelet6_scene01/00272.jpg,bracelet,/data/liuluyan/sam3/sam3_pvtt_full/frames/0024-bracelet6_scene01/frame_06.jpg
0024-bracelet6_scene01,bracelet,01,7,3.1284,313,/data/datasets/pvtt_new/pvtt-evaluation/datasets_new/masks/0024-bracelet6_scene01/00314.jpg,bracelet,/data/liuluyan/sam3/sam3_pvtt_full/frames/0024-bracelet6_scene01/frame_07.jpg
0024-bracelet6_scene02,bracelet,02,0,0.2086,11,/data/datasets/pvtt_new/pvtt-evaluation/datasets_new/masks/0024-bracelet6_scene02/00012.jpg,bracelet,/data/liuluyan/sam3/sam3_pvtt_full/frames/0024-bracelet6_scene02/frame_00.jpg
0024-bracelet6_scene02,bracelet,02,1,0.6257,34,/data/datasets/pvtt_new/pvtt-evaluation/datasets_new/masks/0024-bracelet6_scene02/00035.jpg,bracelet,/data/liuluyan/sam3/sam3_pvtt_full/frames/0024-bracelet6_scene02/frame_01.jpg
0024-bracelet6_scene02,bracelet,02,2,1.0428,56,/data/datasets/pvtt_new/pvtt-evaluation/datasets_new/masks/0024-bracelet6_scene02/00057.jpg,bracelet,/data/liuluyan/sam3/sam3_pvtt_full/frames/0024-bracelet6_scene02/frame_02.jpg
0024-bracelet6_scene02,bracelet,02,3,1.4599,79,/data/datasets/pvtt_new/pvtt-evaluation/datasets_new/masks/0024-bracelet6_scene02/00080.jpg,bracelet,/data/liuluyan/sam3/sam3_pvtt_full/frames/0024-bracelet6_scene02/frame_03.jpg
0024-bracelet6_scene02,bracelet,02,4,1.8771,101,/data/datasets/pvtt_new/pvtt-evaluation/datasets_new/masks/0024-bracelet6_scene02/00102.jpg,bracelet,/data/liuluyan/sam3/sam3_pvtt_full/frames/0024-bracelet6_scene02/frame_04.jpg
0024-bracelet6_scene02,bracelet,02,5,2.2942,124,/data/datasets/pvtt_new/pvtt-evaluation/datasets_new/masks/0024-bracelet6_scene02/00125.jpg,bracelet,/data/liuluyan/sam3/sam3_pvtt_full/frames/0024-bracelet6_scene02/frame_05.jpg
0024-bracelet6_scene02,bracelet,02,6,2.7113,146,/data/datasets/pvtt_new/pvtt-evaluation/datasets_new/masks/0024-bracelet6_scene02/00147.jpg,bracelet,/data/liuluyan/sam3/sam3_pvtt_full/frames/0024-bracelet6_scene02/frame_06.jpg
0024-bracelet6_scene02,bracelet,02,7,3.1284,169,/data/datasets/pvtt_new/pvtt-evaluation/datasets_new/masks/0024-bracelet6_scene02/00170.jpg,bracelet,/data/liuluyan/sam3/sam3_pvtt_full/frames/0024-bracelet6_scene02/frame_07.jpg
0025-bracelet7_scene01,bracelet,01,0,0.1377,4,/data/datasets/pvtt_new/pvtt-evaluation/datasets_new/masks/0025-bracelet7_scene01/00005.jpg,bracelet,/data/liuluyan/sam3/sam3_pvtt_full/frames/0025-bracelet7_scene01/frame_00.jpg
0025-bracelet7_scene01,bracelet,01,1,0.4131,12,/data/datasets/pvtt_new/pvtt-evaluation/datasets_new/masks/0025-bracelet7_scene01/00013.jpg,bracelet,/data/liuluyan/sam3/sam3_pvtt_full/frames/0025-bracelet7_scene01/frame_01.jpg
0025-bracelet7_scene01,bracelet,01,2,0.6884,20,/data/datasets/pvtt_new/pvtt-evaluation/datasets_new/masks/0025-bracelet7_scene01/00021.jpg,bracelet,/data/liuluyan/sam3/sam3_pvtt_full/frames/0025-bracelet7_scene01/frame_02.jpg
0025-bracelet7_scene01,bracelet,01,3,0.9638,28,/data/datasets/pvtt_new/pvtt-evaluation/datasets_new/masks/0025-bracelet7_scene01/00029.jpg,bracelet,/data/liuluyan/sam3/sam3_pvtt_full/frames/0025-bracelet7_scene01/frame_03.jpg
0025-bracelet7_scene01,bracelet,01,4,1.2392,37,/data/datasets/pvtt_new/pvtt-evaluation/datasets_new/masks/0025-bracelet7_scene01/00038.jpg,bracelet,/data/liuluyan/sam3/sam3_pvtt_full/frames/0025-bracelet7_scene01/frame_04.jpg
